"caminho_origem","sha256_origem","tamanho_bytes","repositorio_origem","commit_origem","categoria_documental","status_proposto","documento_canonico","destino_recomendado","acao","justificativa","dependencias","status_execucao","destino_efetivo","sha256_destino","validacao_origem","validacao_destino","recuperacao"
".g6-homologation-aab55f7:docs/fase-5/EVIDENCIAS_GATE_G5.md","47a750a6307955b09afd919e4ad941c781a37efaf00bb7660f436f5e1aff66dd","3923","Vnd93/gaiatec-cms-worktree","aab55f72563b25d81a22a041ee1c6b1bfccceb16","evidencia-auditoria","worktree-protegido","",".g6-homologation-aab55f7:docs/fase-5/EVIDENCIAS_GATE_G5.md","ignorar","Worktree registrado com alteracoes nao commitadas; preservar integralmente e encerrar somente por comandos Git apos reconciliacao.","supabase/functions/cms-public/index.ts modificado; supabase/functions/_shared/cms-public-projection.ts nao rastreado","preservado-fora-da-migracao",".g6-homologation-aab55f7:docs/fase-5/EVIDENCIAS_GATE_G5.md",".g6-homologation-aab55f7:docs/fase-5/EVIDENCIAS_GATE_G5.md=47a750a6307955b09afd919e4ad941c781a37efaf00bb7660f436f5e1aff66dd","hash-e-tamanho-identicos-ao-snapshot",".g6-homologation-aab55f7:docs/fase-5/EVIDENCIAS_GATE_G5.md=hash-identico","origem-fisica-retida-e-Git@aab55f72563b25d81a22a041ee1c6b1bfccceb16"
".g6-homologation-aab55f7:docs/fase-5/EVIDENCIAS_TECNICAS_F5.md","2fe709933f5766495322535f5ef66b0a3f149192ab957795db47ebb05b75dc65","2625","Vnd93/gaiatec-cms-worktree","aab55f72563b25d81a22a041ee1c6b1bfccceb16","evidencia-auditoria","worktree-protegido","",".g6-homologation-aab55f7:docs/fase-5/EVIDENCIAS_TECNICAS_F5.md","ignorar","Worktree registrado com alteracoes nao commitadas; preservar integralmente e encerrar somente por comandos Git apos reconciliacao.","supabase/functions/cms-public/index.ts modificado; supabase/functions/_shared/cms-public-projection.ts nao rastreado","preservado-fora-da-migracao",".g6-homologation-aab55f7:docs/fase-5/EVIDENCIAS_TECNICAS_F5.md",".g6-homologation-aab55f7:docs/fase-5/EVIDENCIAS_TECNICAS_F5.md=2fe709933f5766495322535f5ef66b0a3f149192ab957795db47ebb05b75dc65","hash-e-tamanho-identicos-ao-snapshot",".g6-homologation-aab55f7:docs/fase-5/EVIDENCIAS_TECNICAS_F5.md=hash-identico","origem-fisica-retida-e-Git@aab55f72563b25d81a22a041ee1c6b1bfccceb16"
".g6-homologation-aab55f7:docs/fase-5/MODELOS_E_CONTRATOS.md","cd7d5fdb4c814a4128dd4b78ec8a14f2d030dd502ebca47ceb6e2c28a555af8a","3060","Vnd93/gaiatec-cms-worktree","aab55f72563b25d81a22a041ee1c6b1bfccceb16","modelo","worktree-protegido","",".g6-homologation-aab55f7:docs/fase-5/MODELOS_E_CONTRATOS.md","ignorar","Worktree registrado com alteracoes nao commitadas; preservar integralmente e encerrar somente por comandos Git apos reconciliacao.","supabase/functions/cms-public/index.ts modificado; supabase/functions/_shared/cms-public-projection.ts nao rastreado","preservado-fora-da-migracao",".g6-homologation-aab55f7:docs/fase-5/MODELOS_E_CONTRATOS.md",".g6-homologation-aab55f7:docs/fase-5/MODELOS_E_CONTRATOS.md=cd7d5fdb4c814a4128dd4b78ec8a14f2d030dd502ebca47ceb6e2c28a555af8a","hash-e-tamanho-identicos-ao-snapshot",".g6-homologation-aab55f7:docs/fase-5/MODELOS_E_CONTRATOS.md=hash-identico","origem-fisica-retida-e-Git@aab55f72563b25d81a22a041ee1c6b1bfccceb16"
".g6-homologation-aab55f7:docs/fase-5/PROPOSTA_LOTE_MINIMO_G5_INSTRUMENTOS_MEDICAO.md","48935cab4431a8e13c05ceec2113b65ef643f3041baf8d32c54fbeff1fc0b846","11476","Vnd93/gaiatec-cms-worktree","aab55f72563b25d81a22a041ee1c6b1bfccceb16","documentacao-geral","worktree-protegido","",".g6-homologation-aab55f7:docs/fase-5/PROPOSTA_LOTE_MINIMO_G5_INSTRUMENTOS_MEDICAO.md","ignorar","Worktree registrado com alteracoes nao commitadas; preservar integralmente e encerrar somente por comandos Git apos reconciliacao.","supabase/functions/cms-public/index.ts modificado; supabase/functions/_shared/cms-public-projection.ts nao rastreado","preservado-fora-da-migracao",".g6-homologation-aab55f7:docs/fase-5/PROPOSTA_LOTE_MINIMO_G5_INSTRUMENTOS_MEDICAO.md",".g6-homologation-aab55f7:docs/fase-5/PROPOSTA_LOTE_MINIMO_G5_INSTRUMENTOS_MEDICAO.md=48935cab4431a8e13c05ceec2113b65ef643f3041baf8d32c54fbeff1fc0b846","hash-e-tamanho-identicos-ao-snapshot",".g6-homologation-aab55f7:docs/fase-5/PROPOSTA_LOTE_MINIMO_G5_INSTRUMENTOS_MEDICAO.md=hash-identico","origem-fisica-retida-e-Git@aab55f72563b25d81a22a041ee1c6b1bfccceb16"
".g6-homologation-aab55f7:docs/fase-5/README.md","424897f167305f7d43893dba6d6333041f1baec44dd409ae13dac5d835e16e21","3760","Vnd93/gaiatec-cms-worktree","aab55f72563b25d81a22a041ee1c6b1bfccceb16","documentacao-geral","worktree-protegido","",".g6-homologation-aab55f7:docs/fase-5/README.md","ignorar","Worktree registrado com alteracoes nao commitadas; preservar integralmente e encerrar somente por comandos Git apos reconciliacao.","supabase/functions/cms-public/index.ts modificado; supabase/functions/_shared/cms-public-projection.ts nao rastreado","preservado-fora-da-migracao",".g6-homologation-aab55f7:docs/fase-5/README.md",".g6-homologation-aab55f7:docs/fase-5/README.md=424897f167305f7d43893dba6d6333041f1baec44dd409ae13dac5d835e16e21","hash-e-tamanho-identicos-ao-snapshot",".g6-homologation-aab55f7:docs/fase-5/README.md=hash-identico","origem-fisica-retida-e-Git@aab55f72563b25d81a22a041ee1c6b1bfccceb16"
".g6-homologation-aab55f7:docs/fase-5/VALIDACAO_UX_UI_F5.md","50e5761173b0a977005504dec69c672ac0f6de1a6218579dd561c234a3c047c7","4443","Vnd93/gaiatec-cms-worktree","aab55f72563b25d81a22a041ee1c6b1bfccceb16","documentacao-geral","worktree-protegido","",".g6-homologation-aab55f7:docs/fase-5/VALIDACAO_UX_UI_F5.md","ignorar","Worktree registrado com alteracoes nao commitadas; preservar integralmente e encerrar somente por comandos Git apos reconciliacao.","supabase/functions/cms-public/index.ts modificado; supabase/functions/_shared/cms-public-projection.ts nao rastreado","preservado-fora-da-migracao",".g6-homologation-aab55f7:docs/fase-5/VALIDACAO_UX_UI_F5.md",".g6-homologation-aab55f7:docs/fase-5/VALIDACAO_UX_UI_F5.md=50e5761173b0a977005504dec69c672ac0f6de1a6218579dd561c234a3c047c7","hash-e-tamanho-identicos-ao-snapshot",".g6-homologation-aab55f7:docs/fase-5/VALIDACAO_UX_UI_F5.md=hash-identico","origem-fisica-retida-e-Git@aab55f72563b25d81a22a041ee1c6b1bfccceb16"
".g6-homologation-aab55f7:docs/fase-6/EVIDENCIAS_GATE_G6.md","d55a04126fcc55aac950337195abee98af1d402789162ccd30b0451a7b2791f5","3722","Vnd93/gaiatec-cms-worktree","aab55f72563b25d81a22a041ee1c6b1bfccceb16","evidencia-auditoria","worktree-protegido","",".g6-homologation-aab55f7:docs/fase-6/EVIDENCIAS_GATE_G6.md","ignorar","Worktree registrado com alteracoes nao commitadas; preservar integralmente e encerrar somente por comandos Git apos reconciliacao.","supabase/functions/cms-public/index.ts modificado; supabase/functions/_shared/cms-public-projection.ts nao rastreado","preservado-fora-da-migracao",".g6-homologation-aab55f7:docs/fase-6/EVIDENCIAS_GATE_G6.md",".g6-homologation-aab55f7:docs/fase-6/EVIDENCIAS_GATE_G6.md=d55a04126fcc55aac950337195abee98af1d402789162ccd30b0451a7b2791f5","hash-e-tamanho-identicos-ao-snapshot",".g6-homologation-aab55f7:docs/fase-6/EVIDENCIAS_GATE_G6.md=hash-identico","origem-fisica-retida-e-Git@aab55f72563b25d81a22a041ee1c6b1bfccceb16"
".g6-homologation-aab55f7:docs/fase-6/EVIDENCIAS_TECNICAS_F6.md","f8319548f24ccf06fa5710960bb43d29689378062cb0b4fe441009f7003cbb57","3873","Vnd93/gaiatec-cms-worktree","aab55f72563b25d81a22a041ee1c6b1bfccceb16","evidencia-auditoria","worktree-protegido","",".g6-homologation-aab55f7:docs/fase-6/EVIDENCIAS_TECNICAS_F6.md","ignorar","Worktree registrado com alteracoes nao commitadas; preservar integralmente e encerrar somente por comandos Git apos reconciliacao.","supabase/functions/cms-public/index.ts modificado; supabase/functions/_shared/cms-public-projection.ts nao rastreado","preservado-fora-da-migracao",".g6-homologation-aab55f7:docs/fase-6/EVIDENCIAS_TECNICAS_F6.md",".g6-homologation-aab55f7:docs/fase-6/EVIDENCIAS_TECNICAS_F6.md=f8319548f24ccf06fa5710960bb43d29689378062cb0b4fe441009f7003cbb57","hash-e-tamanho-identicos-ao-snapshot",".g6-homologation-aab55f7:docs/fase-6/EVIDENCIAS_TECNICAS_F6.md=hash-identico","origem-fisica-retida-e-Git@aab55f72563b25d81a22a041ee1c6b1bfccceb16"
".g6-homologation-aab55f7:docs/fase-6/evidencias/produtos-desktop.png","e049013c87add635c041e19c64cde707b59cb3b5554cbd871534edf43a3ccadc","252580","Vnd93/gaiatec-cms-worktree","aab55f72563b25d81a22a041ee1c6b1bfccceb16","evidencia-auditoria","worktree-protegido","",".g6-homologation-aab55f7:docs/fase-6/evidencias/produtos-desktop.png","ignorar","Worktree registrado com alteracoes nao commitadas; preservar integralmente e encerrar somente por comandos Git apos reconciliacao.","supabase/functions/cms-public/index.ts modificado; supabase/functions/_shared/cms-public-projection.ts nao rastreado","preservado-fora-da-migracao",".g6-homologation-aab55f7:docs/fase-6/evidencias/produtos-desktop.png",".g6-homologation-aab55f7:docs/fase-6/evidencias/produtos-desktop.png=e049013c87add635c041e19c64cde707b59cb3b5554cbd871534edf43a3ccadc","hash-e-tamanho-identicos-ao-snapshot",".g6-homologation-aab55f7:docs/fase-6/evidencias/produtos-desktop.png=hash-identico","origem-fisica-retida-e-Git@aab55f72563b25d81a22a041ee1c6b1bfccceb16"
".g6-homologation-aab55f7:docs/fase-6/evidencias/produtos-mobile.png","d7f59729ccd275f4fcf74a653c7342e931263c1e3a32181b6043128abe4c6f71","183392","Vnd93/gaiatec-cms-worktree","aab55f72563b25d81a22a041ee1c6b1bfccceb16","evidencia-auditoria","worktree-protegido","",".g6-homologation-aab55f7:docs/fase-6/evidencias/produtos-mobile.png","ignorar","Worktree registrado com alteracoes nao commitadas; preservar integralmente e encerrar somente por comandos Git apos reconciliacao.","supabase/functions/cms-public/index.ts modificado; supabase/functions/_shared/cms-public-projection.ts nao rastreado","preservado-fora-da-migracao",".g6-homologation-aab55f7:docs/fase-6/evidencias/produtos-mobile.png",".g6-homologation-aab55f7:docs/fase-6/evidencias/produtos-mobile.png=d7f59729ccd275f4fcf74a653c7342e931263c1e3a32181b6043128abe4c6f71","hash-e-tamanho-identicos-ao-snapshot",".g6-homologation-aab55f7:docs/fase-6/evidencias/produtos-mobile.png=hash-identico","origem-fisica-retida-e-Git@aab55f72563b25d81a22a041ee1c6b1bfccceb16"
".g6-homologation-aab55f7:docs/fase-6/MODELO_SITE_BUILDER_E_INTEGRACOES.md","0f1b339ea84f7f5c1f275be3c5cd894aaf67353c78ec5b2bfd53d4756df32759","3669","Vnd93/gaiatec-cms-worktree","aab55f72563b25d81a22a041ee1c6b1bfccceb16","site-publico","worktree-protegido","",".g6-homologation-aab55f7:docs/fase-6/MODELO_SITE_BUILDER_E_INTEGRACOES.md","ignorar","Worktree registrado com alteracoes nao commitadas; preservar integralmente e encerrar somente por comandos Git apos reconciliacao.","supabase/functions/cms-public/index.ts modificado; supabase/functions/_shared/cms-public-projection.ts nao rastreado","preservado-fora-da-migracao",".g6-homologation-aab55f7:docs/fase-6/MODELO_SITE_BUILDER_E_INTEGRACOES.md",".g6-homologation-aab55f7:docs/fase-6/MODELO_SITE_BUILDER_E_INTEGRACOES.md=0f1b339ea84f7f5c1f275be3c5cd894aaf67353c78ec5b2bfd53d4756df32759","hash-e-tamanho-identicos-ao-snapshot",".g6-homologation-aab55f7:docs/fase-6/MODELO_SITE_BUILDER_E_INTEGRACOES.md=hash-identico","origem-fisica-retida-e-Git@aab55f72563b25d81a22a041ee1c6b1bfccceb16"
".g6-homologation-aab55f7:docs/fase-6/README.md","cfc5f1fd58c2de3c59119188fa78aeb9427a50345a78f26436d2bf75a3a77b73","2738","Vnd93/gaiatec-cms-worktree","aab55f72563b25d81a22a041ee1c6b1bfccceb16","documentacao-geral","worktree-protegido","",".g6-homologation-aab55f7:docs/fase-6/README.md","ignorar","Worktree registrado com alteracoes nao commitadas; preservar integralmente e encerrar somente por comandos Git apos reconciliacao.","supabase/functions/cms-public/index.ts modificado; supabase/functions/_shared/cms-public-projection.ts nao rastreado","preservado-fora-da-migracao",".g6-homologation-aab55f7:docs/fase-6/README.md",".g6-homologation-aab55f7:docs/fase-6/README.md=cfc5f1fd58c2de3c59119188fa78aeb9427a50345a78f26436d2bf75a3a77b73","hash-e-tamanho-identicos-ao-snapshot",".g6-homologation-aab55f7:docs/fase-6/README.md=hash-identico","origem-fisica-retida-e-Git@aab55f72563b25d81a22a041ee1c6b1bfccceb16"
".g6-homologation-aab55f7:docs/fase-6/RUNBOOK_HOMOLOGACAO_G6.md","742648d0edfbd8e26881fc0df445432ee1f476f03a81379c786591857b610c98","2526","Vnd93/gaiatec-cms-worktree","aab55f72563b25d81a22a041ee1c6b1bfccceb16","controle-operacional","worktree-protegido","",".g6-homologation-aab55f7:docs/fase-6/RUNBOOK_HOMOLOGACAO_G6.md","ignorar","Worktree registrado com alteracoes nao commitadas; preservar integralmente e encerrar somente por comandos Git apos reconciliacao.","supabase/functions/cms-public/index.ts modificado; supabase/functions/_shared/cms-public-projection.ts nao rastreado","preservado-fora-da-migracao",".g6-homologation-aab55f7:docs/fase-6/RUNBOOK_HOMOLOGACAO_G6.md",".g6-homologation-aab55f7:docs/fase-6/RUNBOOK_HOMOLOGACAO_G6.md=742648d0edfbd8e26881fc0df445432ee1f476f03a81379c786591857b610c98","hash-e-tamanho-identicos-ao-snapshot",".g6-homologation-aab55f7:docs/fase-6/RUNBOOK_HOMOLOGACAO_G6.md=hash-identico","origem-fisica-retida-e-Git@aab55f72563b25d81a22a041ee1c6b1bfccceb16"
".g6-homologation-aab55f7:docs/fase-6/VALIDACAO_UX_UI_F6.md","ced5354912a1eafd2b367d12f7359788e9d74a214b66ec7a39b5f4a3e9ddab3d","1876","Vnd93/gaiatec-cms-worktree","aab55f72563b25d81a22a041ee1c6b1bfccceb16","documentacao-geral","worktree-protegido","",".g6-homologation-aab55f7:docs/fase-6/VALIDACAO_UX_UI_F6.md","ignorar","Worktree registrado com alteracoes nao commitadas; preservar integralmente e encerrar somente por comandos Git apos reconciliacao.","supabase/functions/cms-public/index.ts modificado; supabase/functions/_shared/cms-public-projection.ts nao rastreado","preservado-fora-da-migracao",".g6-homologation-aab55f7:docs/fase-6/VALIDACAO_UX_UI_F6.md",".g6-homologation-aab55f7:docs/fase-6/VALIDACAO_UX_UI_F6.md=ced5354912a1eafd2b367d12f7359788e9d74a214b66ec7a39b5f4a3e9ddab3d","hash-e-tamanho-identicos-ao-snapshot",".g6-homologation-aab55f7:docs/fase-6/VALIDACAO_UX_UI_F6.md=hash-identico","origem-fisica-retida-e-Git@aab55f72563b25d81a22a041ee1c6b1bfccceb16"
".g6-homologation-aab55f7:docs/operations/README.md","b8d63da8bbf723ecf317d4e8140f651b5c0c82fd1f4fe2521d8d4b220eddbf76","177","Vnd93/gaiatec-cms-worktree","aab55f72563b25d81a22a041ee1c6b1bfccceb16","documentacao-geral","worktree-protegido","",".g6-homologation-aab55f7:docs/operations/README.md","ignorar","Worktree registrado com alteracoes nao commitadas; preservar integralmente e encerrar somente por comandos Git apos reconciliacao.","supabase/functions/cms-public/index.ts modificado; supabase/functions/_shared/cms-public-projection.ts nao rastreado","preservado-fora-da-migracao",".g6-homologation-aab55f7:docs/operations/README.md",".g6-homologation-aab55f7:docs/operations/README.md=b8d63da8bbf723ecf317d4e8140f651b5c0c82fd1f4fe2521d8d4b220eddbf76","hash-e-tamanho-identicos-ao-snapshot",".g6-homologation-aab55f7:docs/operations/README.md=hash-identico","origem-fisica-retida-e-Git@aab55f72563b25d81a22a041ee1c6b1bfccceb16"
".g6-homologation-aab55f7:docs/validacao-local/ULTIMA_VALIDACAO.md","9d4ab515812f7afbc7fd09694b3d37b27122681807c2d79d2ab259eeb7a0bcc5","1378","Vnd93/gaiatec-cms-worktree","aab55f72563b25d81a22a041ee1c6b1bfccceb16","documentacao-geral","worktree-protegido","",".g6-homologation-aab55f7:docs/validacao-local/ULTIMA_VALIDACAO.md","ignorar","Worktree registrado com alteracoes nao commitadas; preservar integralmente e encerrar somente por comandos Git apos reconciliacao.","supabase/functions/cms-public/index.ts modificado; supabase/functions/_shared/cms-public-projection.ts nao rastreado","preservado-fora-da-migracao",".g6-homologation-aab55f7:docs/validacao-local/ULTIMA_VALIDACAO.md",".g6-homologation-aab55f7:docs/validacao-local/ULTIMA_VALIDACAO.md=9d4ab515812f7afbc7fd09694b3d37b27122681807c2d79d2ab259eeb7a0bcc5","hash-e-tamanho-identicos-ao-snapshot",".g6-homologation-aab55f7:docs/validacao-local/ULTIMA_VALIDACAO.md=hash-identico","origem-fisica-retida-e-Git@aab55f72563b25d81a22a041ee1c6b1bfccceb16"
".g6-homologation-aab55f7:guidelines/Guidelines.md","cc0006b4b9bba8f8df02d35a38ed0ce83061abac8c8a108125a1698a2f6d28ae","2620","Vnd93/gaiatec-cms-worktree","aab55f72563b25d81a22a041ee1c6b1bfccceb16","documentacao-geral","worktree-protegido","",".g6-homologation-aab55f7:guidelines/Guidelines.md","ignorar","Worktree registrado com alteracoes nao commitadas; preservar integralmente e encerrar somente por comandos Git apos reconciliacao.","supabase/functions/cms-public/index.ts modificado; supabase/functions/_shared/cms-public-projection.ts nao rastreado","preservado-fora-da-migracao",".g6-homologation-aab55f7:guidelines/Guidelines.md",".g6-homologation-aab55f7:guidelines/Guidelines.md=cc0006b4b9bba8f8df02d35a38ed0ce83061abac8c8a108125a1698a2f6d28ae","hash-e-tamanho-identicos-ao-snapshot",".g6-homologation-aab55f7:guidelines/Guidelines.md=hash-identico","origem-fisica-retida-e-Git@aab55f72563b25d81a22a041ee1c6b1bfccceb16"
".g6-homologation-aab55f7:package-lock.json","a8070b622befd9ff3dff75ae9e5ee9c26d8ae9143a59af0a84793e369844a64d","367795","Vnd93/gaiatec-cms-worktree","aab55f72563b25d81a22a041ee1c6b1bfccceb16","documentacao-geral","worktree-protegido","",".g6-homologation-aab55f7:package-lock.json","ignorar","Worktree registrado com alteracoes nao commitadas; preservar integralmente e encerrar somente por comandos Git apos reconciliacao.","supabase/functions/cms-public/index.ts modificado; supabase/functions/_shared/cms-public-projection.ts nao rastreado","preservado-fora-da-migracao",".g6-homologation-aab55f7:package-lock.json",".g6-homologation-aab55f7:package-lock.json=a8070b622befd9ff3dff75ae9e5ee9c26d8ae9143a59af0a84793e369844a64d","hash-e-tamanho-identicos-ao-snapshot",".g6-homologation-aab55f7:package-lock.json=hash-identico","origem-fisica-retida-e-Git@aab55f72563b25d81a22a041ee1c6b1bfccceb16"
".g6-homologation-aab55f7:package.json","86abf3f269b23ddf070bae2f1250c32b0ab7713ebf5b883b1abbac5af10a5047","6265","Vnd93/gaiatec-cms-worktree","aab55f72563b25d81a22a041ee1c6b1bfccceb16","documentacao-geral","worktree-protegido","",".g6-homologation-aab55f7:package.json","ignorar","Worktree registrado com alteracoes nao commitadas; preservar integralmente e encerrar somente por comandos Git apos reconciliacao.","supabase/functions/cms-public/index.ts modificado; supabase/functions/_shared/cms-public-projection.ts nao rastreado","preservado-fora-da-migracao",".g6-homologation-aab55f7:package.json",".g6-homologation-aab55f7:package.json=86abf3f269b23ddf070bae2f1250c32b0ab7713ebf5b883b1abbac5af10a5047","hash-e-tamanho-identicos-ao-snapshot",".g6-homologation-aab55f7:package.json=hash-identico","origem-fisica-retida-e-Git@aab55f72563b25d81a22a041ee1c6b1bfccceb16"
".g6-homologation-aab55f7:PLANEJAMENTO_EXECUTIVO_DESENVOLVIMENTO_REMODELAGEM_CMS_GAIATEC.md","58b307e8fdd92c26645e25467f01e8cc548a545efce0f483bbd3cfcf4236bd22","32408","Vnd93/gaiatec-cms-worktree","aab55f72563b25d81a22a041ee1c6b1bfccceb16","produto-requisitos","worktree-protegido","",".g6-homologation-aab55f7:PLANEJAMENTO_EXECUTIVO_DESENVOLVIMENTO_REMODELAGEM_CMS_GAIATEC.md","ignorar","Worktree registrado com alteracoes nao commitadas; preservar integralmente e encerrar somente por comandos Git apos reconciliacao.","supabase/functions/cms-public/index.ts modificado; supabase/functions/_shared/cms-public-projection.ts nao rastreado","preservado-fora-da-migracao",".g6-homologation-aab55f7:PLANEJAMENTO_EXECUTIVO_DESENVOLVIMENTO_REMODELAGEM_CMS_GAIATEC.md",".g6-homologation-aab55f7:PLANEJAMENTO_EXECUTIVO_DESENVOLVIMENTO_REMODELAGEM_CMS_GAIATEC.md=58b307e8fdd92c26645e25467f01e8cc548a545efce0f483bbd3cfcf4236bd22","hash-e-tamanho-identicos-ao-snapshot",".g6-homologation-aab55f7:PLANEJAMENTO_EXECUTIVO_DESENVOLVIMENTO_REMODELAGEM_CMS_GAIATEC.md=hash-identico","origem-fisica-retida-e-Git@aab55f72563b25d81a22a041ee1c6b1bfccceb16"
".g6-homologation-aab55f7:POLITICA_RECADASTRO_LIMPO_CONTEUDO_E_MIDIA_GAIATEC.md","3419a76c934f1b0b2a8d7393c76c9cd3b1ad84884a9d84890a8ea1bb15c1bcb3","11814","Vnd93/gaiatec-cms-worktree","aab55f72563b25d81a22a041ee1c6b1bfccceb16","governanca-legal","worktree-protegido","",".g6-homologation-aab55f7:POLITICA_RECADASTRO_LIMPO_CONTEUDO_E_MIDIA_GAIATEC.md","ignorar","Worktree registrado com alteracoes nao commitadas; preservar integralmente e encerrar somente por comandos Git apos reconciliacao.","supabase/functions/cms-public/index.ts modificado; supabase/functions/_shared/cms-public-projection.ts nao rastreado","preservado-fora-da-migracao",".g6-homologation-aab55f7:POLITICA_RECADASTRO_LIMPO_CONTEUDO_E_MIDIA_GAIATEC.md",".g6-homologation-aab55f7:POLITICA_RECADASTRO_LIMPO_CONTEUDO_E_MIDIA_GAIATEC.md=3419a76c934f1b0b2a8d7393c76c9cd3b1ad84884a9d84890a8ea1bb15c1bcb3","hash-e-tamanho-identicos-ao-snapshot",".g6-homologation-aab55f7:POLITICA_RECADASTRO_LIMPO_CONTEUDO_E_MIDIA_GAIATEC.md=hash-identico","origem-fisica-retida-e-Git@aab55f72563b25d81a22a041ee1c6b1bfccceb16"
".g6-homologation-aab55f7:PROCEDIMENTO_AJUSTES_E_DESENVOLVIMENTO_PAINEL_ADMINISTRATIVO_GAIATEC.md","00d3a8d36df3fb32349922617337fba88dfe5167894ecf59ac03c855e6bad312","51459","Vnd93/gaiatec-cms-worktree","aab55f72563b25d81a22a041ee1c6b1bfccceb16","cms","worktree-protegido","",".g6-homologation-aab55f7:PROCEDIMENTO_AJUSTES_E_DESENVOLVIMENTO_PAINEL_ADMINISTRATIVO_GAIATEC.md","ignorar","Worktree registrado com alteracoes nao commitadas; preservar integralmente e encerrar somente por comandos Git apos reconciliacao.","supabase/functions/cms-public/index.ts modificado; supabase/functions/_shared/cms-public-projection.ts nao rastreado","preservado-fora-da-migracao",".g6-homologation-aab55f7:PROCEDIMENTO_AJUSTES_E_DESENVOLVIMENTO_PAINEL_ADMINISTRATIVO_GAIATEC.md",".g6-homologation-aab55f7:PROCEDIMENTO_AJUSTES_E_DESENVOLVIMENTO_PAINEL_ADMINISTRATIVO_GAIATEC.md=00d3a8d36df3fb32349922617337fba88dfe5167894ecf59ac03c855e6bad312","hash-e-tamanho-identicos-ao-snapshot",".g6-homologation-aab55f7:PROCEDIMENTO_AJUSTES_E_DESENVOLVIMENTO_PAINEL_ADMINISTRATIVO_GAIATEC.md=hash-identico","origem-fisica-retida-e-Git@aab55f72563b25d81a22a041ee1c6b1bfccceb16"
".g6-homologation-aab55f7:PROMPTS-IMAGENS-V2.md","8a78f67ea5cc2fd0cdac598cfbeacecf92095d90fbcf6df0ac490970bb02af83","21233","Vnd93/gaiatec-cms-worktree","aab55f72563b25d81a22a041ee1c6b1bfccceb16","documentacao-geral","worktree-protegido","",".g6-homologation-aab55f7:PROMPTS-IMAGENS-V2.md","ignorar","Worktree registrado com alteracoes nao commitadas; preservar integralmente e encerrar somente por comandos Git apos reconciliacao.","supabase/functions/cms-public/index.ts modificado; supabase/functions/_shared/cms-public-projection.ts nao rastreado","preservado-fora-da-migracao",".g6-homologation-aab55f7:PROMPTS-IMAGENS-V2.md",".g6-homologation-aab55f7:PROMPTS-IMAGENS-V2.md=8a78f67ea5cc2fd0cdac598cfbeacecf92095d90fbcf6df0ac490970bb02af83","hash-e-tamanho-identicos-ao-snapshot",".g6-homologation-aab55f7:PROMPTS-IMAGENS-V2.md=hash-identico","origem-fisica-retida-e-Git@aab55f72563b25d81a22a041ee1c6b1bfccceb16"
".g6-homologation-aab55f7:PROMPTS-IMAGENS.md","60ac01e38b8135719f735d1df108ed9bb6f0d41ea279c8c0b7e2e9e98df4d9d6","38341","Vnd93/gaiatec-cms-worktree","aab55f72563b25d81a22a041ee1c6b1bfccceb16","documentacao-geral","worktree-protegido","",".g6-homologation-aab55f7:PROMPTS-IMAGENS.md","ignorar","Worktree registrado com alteracoes nao commitadas; preservar integralmente e encerrar somente por comandos Git apos reconciliacao.","supabase/functions/cms-public/index.ts modificado; supabase/functions/_shared/cms-public-projection.ts nao rastreado","preservado-fora-da-migracao",".g6-homologation-aab55f7:PROMPTS-IMAGENS.md",".g6-homologation-aab55f7:PROMPTS-IMAGENS.md=60ac01e38b8135719f735d1df108ed9bb6f0d41ea279c8c0b7e2e9e98df4d9d6","hash-e-tamanho-identicos-ao-snapshot",".g6-homologation-aab55f7:PROMPTS-IMAGENS.md=hash-identico","origem-fisica-retida-e-Git@aab55f72563b25d81a22a041ee1c6b1bfccceb16"
".g6-homologation-aab55f7:public/hero-biodigestor.png","2a03a106420c9dd14318ba0d21c0f7460b75a56985268a483a5e3725169183b5","6544068","Vnd93/gaiatec-cms-worktree","aab55f72563b25d81a22a041ee1c6b1bfccceb16","site-publico","worktree-protegido","",".g6-homologation-aab55f7:public/hero-biodigestor.png","ignorar","Worktree registrado com alteracoes nao commitadas; preservar integralmente e encerrar somente por comandos Git apos reconciliacao.","supabase/functions/cms-public/index.ts modificado; supabase/functions/_shared/cms-public-projection.ts nao rastreado","preservado-fora-da-migracao",".g6-homologation-aab55f7:public/hero-biodigestor.png",".g6-homologation-aab55f7:public/hero-biodigestor.png=2a03a106420c9dd14318ba0d21c0f7460b75a56985268a483a5e3725169183b5","hash-e-tamanho-identicos-ao-snapshot",".g6-homologation-aab55f7:public/hero-biodigestor.png=hash-identico","origem-fisica-retida-e-Git@aab55f72563b25d81a22a041ee1c6b1bfccceb16"
